Student_ID,Semester,GPA,Attendance_per_Subject,Quiz_Score,Assignment_Completion,LMS_Activity,Weekly_Study_Hour,Social_Interaction_Score,Achievement_Points,Internship_Points,Financial_Support_Score,Scholarship_Status,Risk_Label
STU_00345,3,3.59,74.72,31,83.6,66,16.9,21,15,30,49,0,0
STU_00346,7,3.55,95.53,87,86.45,27,4.5,78,15,0,96,1,0
STU_00347,3,3.49,61.18,77,81.98,63,5.7,91,0,0,83,0,0
STU_00348,4,3.12,81.64,31,74.14,20,1.1,59,15,0,96,0,0
STU_00349,8,2.98,92.15,97,90.57,58,14.1,57,50,30,99,1,0
STU_00350,7,3.49,84.68,64,92.26,93,4.0,37,0,30,38,0,1
STU_00351,4,3.31,73.82,78,83.58,48,13.5,42,15,20,67,0,0
STU_00352,1,03.06,75.15,45,95.22,69,1.9,82,0,0,100,1,0
STU_00353,1,3.18,87.49,36,70.99,35,6.3,92,0,0,31,1,0
STU_00354,8,3.35,88.79,85,94.0,74,14.0,31,0,0,72,1,0
STU_00355,8,3.94,83.22,95,85.78,82,7.0,58,0,30,88,0,0
STU_00356,7,3.48,85.07,33,94.1,61,3.1,9,30,0,78,1,0
STU_00357,2,3.78,92.8,31,89.01,17,6.1,74,15,30,31,0,1
STU_00358,8,3.48,47.86,67,86.58,81,13.1,52,30,0,43,0,0
STU_00359,1,3.32,85.14,85,88.26,52,19.5,42,15,0,75,0,0
STU_00360,3,3.39,62.45,96,86.71,16,19.2,99,0,0,78,0,0
STU_00361,4,3.19,62.67,76,83.95,25,1.2,62,0,30,93,1,0
STU_00362,1,3.28,91.34,45,91.42,88,19.6,28,30,0,84,0,0
STU_00363,1,3.67,88.87,61,93.93,49,9.0,77,30,0,57,0,0
STU_00364,2,3.34,81.43,60,99.15,74,17.5,58,15,0,78,0,0
STU_00365,7,3.65,90.54,88,98.73,31,18.7,0,0,30,76,0,0
STU_00366,7,3.57,96.28,84,74.29,46,4.7,59,0,0,71,0,0
STU_00367,6,2.81,87.35,89,70.25,70,5.1,45,15,30,73,0,0
STU_00368,2,3.54,63.42,36,89.78,36,11.0,77,15,0,91,1,1
STU_00369,3,3.45,96.65,31,89.04,57,15.8,57,0,20,92,0,0
STU_00370,7,3.71,87.4,62,83.82,55,3.0,5,0,30,66,0,0
STU_00371,4,3.84,54.54,58,97.97,85,17.6,79,0,0,56,0,1
STU_00372,8,3.51,66.64,40,89.6,13,11.9,17,0,30,76,0,1
STU_00373,2,3.75,77.78,79,84.42,26,18.1,44,0,40,67,0,0
STU_00374,8,2.45,78.98,90,85.2,52,6.7,50,30,0,40,1,1
STU_00375,1,3.34,85.04,47,95.95,12,14.4,30,0,0,46,0,0
STU_00376,4,3.82,79.65,42,89.18,45,6.7,1,0,30,68,0,0
STU_00377,4,3.7,99.01,61,83.64,72,8.8,98,0,30,77,1,0
STU_00378,1,3.46,89.94,63,83.64,53,13.5,24,0,0,59,0,0
STU_00379,2,3.97,92.55,44,94.64,77,18.6,81,15,0,88,1,0
STU_00380,1,2.61,57.49,65,97.72,91,11.5,54,0,0,79,0,0
STU_00381,8,2.78,72.09,80,91.0,85,9.8,61,30,20,70,1,0
STU_00382,6,3.3,90.52,98,73.48,86,10.1,9,15,20,40,1,0
STU_00383,4,3.5,83.1,52,80.88,23,18.8,41,0,0,46,1,0
STU_00384,5,3.25,85.58,64,91.07,15,4.4,56,0,0,87,0,0
STU_00385,5,3.54,97.76,100,83.76,33,19.0,2,0,0,73,0,0
STU_00386,8,2.81,96.27,95,98.28,89,19.2,82,0,0,75,1,0
STU_00387,3,03.04,91.13,94,88.5,32,17.8,47,0,0,62,1,0
STU_00388,7,3.56,89.64,77,96.58,59,18.0,77,30,20,77,0,0
STU_00389,1,3.67,96.41,48,93.75,43,17.1,20,0,0,86,0,0
STU_00390,1,3.15,72.4,56,83.57,58,17.9,57,0,0,48,0,0
STU_00391,3,3.34,92.68,77,60.95,73,7.8,85,0,40,57,0,0
STU_00392,3,3.76,64.43,44,88.27,13,6.1,12,0,0,41,1,1
STU_00393,8,2.86,85.32,90,99.35,46,10.1,72,15,20,67,0,0
STU_00394,8,3.14,94.32,77,91.38,47,2.2,79,30,0,53,1,0
STU_00395,3,3.88,85.87,69,90.89,97,12.9,2,0,30,99,0,0
STU_00396,4,3.88,68.65,31,74.6,74,14.5,88,15,0,30,0,1
STU_00397,8,3.71,99.03,61,73.35,39,9.2,83,30,0,41,0,0
STU_00398,6,3.41,90.16,65,84.82,84,14.4,93,50,30,97,1,0
STU_00399,8,3.34,88.32,43,88.95,75,10.5,88,0,20,34,0,1
STU_00400,1,3.83,82.99,33,91.15,52,9.8,61,0,20,97,1,0
STU_00401,8,3.14,95.95,82,97.42,90,12.9,20,0,0,43,0,0
STU_00402,4,03.05,67.63,67,89.08,32,14.1,22,15,0,93,0,0
STU_00403,3,3.33,94.64,67,99.03,21,19.4,7,15,0,64,1,0
STU_00404,1,3.51,58.5,100,83.84,46,15.6,17,0,30,86,0,0
STU_00405,8,3.51,95.54,54,73.15,70,4.7,64,0,20,36,0,1
STU_00406,4,3.14,63.43,45,80.4,69,9.5,53,50,0,82,0,0
STU_00407,6,3.47,71.63,58,94.55,62,14.1,48,0,0,41,1,0
STU_00408,8,3.32,87.28,69,93.55,59,19.3,81,50,0,63,0,0
STU_00409,4,2.79,75.56,47,89.79,59,17.0,53,0,0,93,1,0
STU_00410,6,3.87,89.47,72,76.84,75,14.1,53,15,0,47,0,0
STU_00411,3,3.31,95.93,78,81.99,30,5.5,85,0,0,77,0,0
STU_00412,8,3.78,96.0,96,78.4,16,5.3,94,0,40,30,0,1
STU_00413,6,3.72,69.6,55,64.84,20,6.2,10,0,0,86,0,1
STU_00414,1,3.36,91.44,49,94.38,14,4.2,45,30,0,83,0,0
STU_00415,3,3.55,92.34,31,93.12,74,15.2,62,50,20,95,0,0
STU_00416,1,3.28,76.56,74,95.65,35,1.5,30,0,20,62,1,0
STU_00417,5,3.54,72.11,37,84.59,69,8.7,40,0,0,53,0,0
STU_00418,2,3.22,76.99,54,80.7,31,6.1,73,30,40,55,0,0
STU_00419,8,3.22,65.12,51,94.65,91,3.8,5,15,30,55,0,1
STU_00420,6,3.36,53.51,89,95.23,86,4.4,95,0,40,43,0,0
STU_00421,2,3.5,82.13,65,98.21,93,2.0,21,0,0,63,1,0
STU_00422,2,3.4,86.81,65,98.71,59,5.2,27,0,0,34,0,1
STU_00423,6,2.86,80.51,75,76.89,70,17.3,28,50,40,65,0,0
STU_00424,3,3.68,74.4,57,96.7,71,4.0,89,15,0,69,0,0
STU_00425,8,3.24,67.33,48,87.04,84,15.7,45,0,0,96,0,1
STU_00426,5,3.34,60.19,63,76.32,78,3.9,89,50,0,46,0,0
STU_00427,1,3.64,94.24,35,97.11,100,9.9,71,15,0,31,0,1
STU_00428,4,3.47,49.71,51,84.82,48,18.5,67,15,20,52,0,1
STU_00429,1,3.63,64.58,98,93.71,29,5.4,89,0,0,44,0,0
STU_00430,4,3.54,97.99,86,84.48,67,16.1,56,30,0,87,0,0
STU_00431,1,3.3,91.18,71,87.04,64,2.2,16,0,20,78,0,0
STU_00432,6,3.32,52.38,37,88.66,90,2.5,72,50,0,59,0,0
STU_00433,5,3.4,90.61,58,79.06,96,11.5,83,0,0,94,0,0
STU_00434,8,3.37,81.0,85,83.96,54,15.1,84,15,0,80,1,0
STU_00435,4,3.12,76.96,36,90.75,32,7.3,50,0,0,98,0,0
STU_00436,8,3.3,69.52,79,97.87,17,3.1,6,15,0,50,0,0
STU_00437,8,3.57,73.38,40,71.61,48,3.6,33,0,0,65,0,0
STU_00438,8,3.1,87.95,47,80.76,17,18.5,7,30,0,87,0,0
STU_00439,7,3.76,90.73,68,63.89,94,5.8,87,50,20,85,1,0
STU_00440,3,3.84,62.46,83,99.7,91,18.8,4,0,0,86,1,0
STU_00441,1,03.08,66.75,85,91.25,12,15.8,95,50,0,32,0,1
STU_00442,8,3.4,93.48,50,83.61,25,3.4,55,15,20,59,0,0
STU_00443,1,3.32,76.14,31,90.78,96,18.3,64,15,30,32,0,1
STU_00444,8,3.37,61.15,37,85.87,38,12.9,28,30,0,94,1,1
STU_00445,4,3.26,73.98,37,81.56,91,15.0,3,0,20,99,0,0
STU_00446,3,3.72,61.62,90,69.76,48,11.5,36,0,20,93,0,0
STU_00447,3,3.73,86.42,72,88.28,63,4.5,69,30,0,97,0,0
STU_00448,6,3.64,90.91,47,83.62,90,8.8,26,50,0,49,0,0
STU_00449,7,2.97,64.56,69,81.41,50,12.6,44,0,0,34,0,1
STU_00450,6,3.72,84.19,66,64.54,95,17.8,55,15,0,63,0,0
STU_00451,6,3.27,90.27,99,76.86,47,18.7,25,0,40,71,1,0
STU_00452,6,3.88,91.79,68,82.78,68,19.1,30,0,30,98,1,0
STU_00453,6,3.16,62.86,49,99.78,75,1.2,37,0,20,33,0,1
STU_00454,6,3.3,85.49,32,79.67,82,19.0,40,15,0,83,1,0
STU_00455,5,3.71,87.52,69,77.57,58,8.2,51,50,0,76,0,0
STU_00456,3,2.94,98.83,38,80.83,79,13.5,98,0,40,89,0,0
STU_00457,6,3.54,69.93,89,82.59,46,9.0,99,0,20,71,0,0
STU_00458,8,3.69,92.83,81,92.47,28,8.8,8,0,0,94,1,0
STU_00459,3,3.11,84.47,88,65.27,64,18.7,41,30,0,55,0,0
STU_00460,3,3.19,87.26,70,86.44,10,18.3,70,0,0,53,0,0
STU_00461,2,3.82,78.51,49,94.52,18,11.9,20,30,0,86,0,0
STU_00462,5,3.25,78.38,64,81.9,29,3.6,66,30,30,90,0,0
STU_00463,6,2.99,62.35,48,77.92,22,5.6,82,15,20,33,0,1
STU_00464,1,3.24,60.84,40,90.46,94,18.2,92,0,0,53,0,1
STU_00465,4,03.04,77.45,41,87.1,23,7.9,67,15,40,36,1,0
STU_00466,7,3.57,78.46,69,78.19,63,6.7,78,15,20,89,0,0
STU_00467,8,03.09,92.74,95,87.69,17,11.2,55,0,0,33,0,1
STU_00468,1,3.73,76.58,58,75.85,79,8.0,40,0,0,93,0,0
STU_00469,5,3.53,63.88,75,94.68,51,17.8,36,15,30,42,0,0
STU_00470,4,3.85,61.87,71,82.46,16,7.8,37,50,20,93,1,0
STU_00471,5,2.93,81.7,86,93.62,24,1.5,62,0,40,77,0,0
STU_00472,8,3.18,76.92,42,93.04,52,19.4,15,0,30,91,1,0
STU_00473,3,3.56,60.87,94,97.53,91,10.3,66,0,40,66,1,0
STU_00474,4,2.85,65.82,32,87.22,10,12.6,16,0,0,94,0,1
STU_00475,3,3.87,89.68,64,81.13,88,18.3,8,15,40,51,0,0
STU_00476,8,3.13,67.05,61,85.42,96,16.5,49,0,20,71,1,0
STU_00477,1,3.22,80.8,34,89.28,82,17.0,2,0,20,32,0,1
STU_00478,8,3.3,64.99,52,97.26,81,6.2,13,15,0,83,1,1
STU_00479,1,03.07,74.95,89,93.82,22,2.3,12,30,0,37,0,1
STU_00480,4,3.74,75.08,90,83.54,56,12.0,42,15,0,76,1,0
STU_00481,4,3.59,64.81,84,73.41,86,2.5,47,0,30,32,0,1
STU_00482,6,3.16,84.55,69,85.51,66,4.2,50,50,0,62,0,0
STU_00483,5,3.36,94.35,37,90.9,99,7.6,69,15,20,61,1,0
STU_00484,6,3.56,91.9,36,83.27,34,17.7,8,0,20,69,0,0
STU_00485,5,3.62,88.52,94,80.85,100,1.8,18,15,20,77,0,0
STU_00486,6,3.28,82.68,64,90.44,58,8.9,93,0,20,44,1,0
STU_00487,3,2.66,78.91,67,94.07,30,3.0,85,0,0,89,0,0
STU_00488,4,3.32,92.51,74,88.2,11,3.8,73,15,20,99,0,0
STU_00489,1,3.85,81.77,95,77.78,26,10.8,1,0,40,55,0,0
STU_00490,5,3.4,88.97,39,94.93,40,7.8,82,0,0,74,0,0
STU_00491,8,3.27,80.89,98,89.61,94,14.1,84,30,0,94,0,0
STU_00492,5,3.26,86.91,88,89.16,76,1.4,23,0,0,60,0,0
STU_00493,1,3.24,95.73,33,90.39,21,17.3,75,0,0,64,1,0
STU_00494,6,3.51,84.92,34,78.3,78,3.2,19,15,0,30,0,1
STU_00495,5,3.57,91.08,71,91.59,34,7.0,6,15,20,78,1,0
STU_00496,7,2.76,89.37,100,98.65,57,4.5,85,50,0,31,1,0
STU_00497,3,3.12,73.74,95,96.45,77,13.9,61,0,0,44,1,0
STU_00498,4,2.98,91.81,55,90.29,28,17.7,63,0,20,79,1,0
STU_00499,1,03.08,77.23,64,84.09,87,8.0,8,15,30,90,1,0
STU_00500,4,3.79,69.24,40,87.15,60,10.4,32,0,0,61,0,1
STU_00501,7,3.7,65.18,39,91.05,40,12.9,4,0,20,32,1,1
STU_00502,5,3.55,77.94,30,86.96,59,8.1,83,15,0,36,0,1
STU_00503,5,3.38,69.25,30,82.69,32,3.8,74,0,0,74,1,1
STU_00504,8,2.81,71.38,86,94.94,64,19.4,63,0,20,74,0,0
STU_00505,7,03.09,62.03,96,98.45,30,2.3,67,0,30,30,0,1
STU_00506,1,3.7,86.95,99,72.92,58,18.1,89,0,0,98,1,0
STU_00507,8,3.12,88.68,63,82.25,71,6.6,56,50,20,65,1,0
STU_00508,3,2.67,57.12,67,99.52,26,3.4,92,0,0,35,0,1
STU_00509,8,3.14,65.68,45,89.74,51,8.9,96,15,0,64,0,1
STU_00510,2,03.01,70.52,67,67.47,50,9.3,8,15,0,36,0,1
STU_00511,1,3.17,91.65,32,93.54,79,14.4,29,30,0,90,0,0
STU_00512,2,2.97,77.7,36,91.1,77,15.3,28,0,40,81,0,0
STU_00513,7,03.03,59.6,80,98.18,40,9.4,55,0,0,38,0,1
STU_00514,6,3.29,92.31,61,89.79,64,8.5,51,0,0,74,0,0
STU_00515,2,3.37,70.71,61,91.46,22,19.1,58,0,0,40,1,0
STU_00516,3,3.63,90.38,80,96.4,38,3.3,29,30,20,56,0,0
STU_00517,8,3.33,96.87,97,92.27,30,10.8,80,30,0,55,1,0
STU_00518,6,3.43,78.1,97,76.63,88,2.9,33,0,0,86,0,0
STU_00519,8,3.85,94.34,79,86.49,36,4.1,46,0,0,47,0,0
STU_00520,2,3.62,66.71,35,85.77,60,4.6,39,15,0,67,0,1
STU_00521,8,3.36,57.16,82,72.37,21,9.3,62,0,30,51,0,0
STU_00522,7,3.6,95.04,100,92.63,52,5.0,52,50,0,68,0,0
STU_00523,6,3.39,61.09,48,68.79,37,16.4,100,30,0,79,0,1
STU_00524,7,3.48,66.84,32,94.02,22,16.8,87,0,0,78,1,1
STU_00525,2,3.28,94.82,99,67.82,55,13.0,94,0,0,68,0,0
STU_00526,7,3.0,71.77,40,78.42,48,16.1,20,0,0,45,0,0
STU_00527,3,3.44,96.73,67,78.07,71,18.9,41,0,0,88,0,0
STU_00528,2,3.92,87.99,58,85.52,93,10.6,17,0,30,68,0,0
STU_00529,2,3.72,95.47,88,92.37,34,10.2,98,0,0,54,0,0
STU_00530,2,03.03,67.67,31,92.56,55,4.1,93,50,40,74,0,0
STU_00531,1,2.92,65.42,50,80.82,86,2.5,67,30,0,75,0,1
STU_00532,8,2.93,93.14,37,68.89,95,16.0,64,0,0,91,1,0
STU_00533,1,2.99,85.5,59,75.32,80,15.6,24,15,0,48,0,0
STU_00534,1,03.05,96.21,64,98.33,28,16.8,83,0,20,58,0,0
STU_00535,3,3.54,78.55,92,72.05,77,4.8,38,30,0,58,0,0
STU_00536,6,2.91,83.99,88,88.29,39,10.8,17,0,20,31,0,1
STU_00537,8,2.54,96.33,36,95.32,48,11.3,73,15,0,70,1,0
STU_00538,7,3.13,57.76,65,83.35,13,6.4,44,15,30,63,0,0
STU_00539,5,3.32,81.67,92,71.16,61,10.6,60,0,0,71,1,0
STU_00540,2,3.44,67.34,95,92.27,27,13.8,9,30,20,96,0,0
STU_00541,7,3.77,84.88,65,80.61,93,9.2,2,0,40,50,0,0
STU_00542,2,3.81,72.51,41,94.06,50,10.5,30,50,0,47,1,0
STU_00543,3,03.05,56.46,69,74.32,41,16.5,1,0,20,94,0,0
STU_00544,2,3.29,83.27,96,96.93,64,3.4,58,30,0,58,0,0
STU_00545,1,2.94,59.27,58,76.45,93,12.7,20,0,20,98,1,1
STU_00546,8,2.53,77.83,35,94.13,67,18.4,11,15,0,98,1,0
STU_00547,5,3.48,76.31,77,94.69,15,18.6,40,0,0,62,1,0
STU_00548,4,03.08,85.94,82,95.35,46,10.5,27,0,0,92,0,0
STU_00549,2,3.19,63.96,68,89.94,69,1.6,93,15,20,87,0,0
STU_00550,7,3.35,65.51,42,81.57,42,3.8,37,0,40,49,1,0
STU_00551,1,3.19,71.45,69,85.7,44,2.3,6,15,20,86,0,0
STU_00552,4,3.67,78.5,36,83.92,23,12.6,82,0,0,75,0,0
STU_00553,5,2.89,83.92,66,90.79,40,9.3,62,0,20,74,0,0
STU_00554,4,2.87,84.62,97,88.04,48,12.5,84,0,0,46,0,0
STU_00555,1,2.78,93.43,92,83.83,53,4.4,97,0,0,42,0,0
STU_00556,8,3.61,75.35,80,88.42,93,13.0,62,0,30,59,0,0
STU_00557,8,3.69,95.48,58,91.96,67,15.8,87,15,0,85,0,0
STU_00558,6,3.62,79.33,93,65.05,46,19.1,65,0,30,37,0,1
STU_00559,8,03.01,84.39,61,98.44,74,2.8,15,0,0,93,0,0
STU_00560,6,2.74,84.88,73,71.2,18,13.6,9,30,20,69,1,0
STU_00561,4,03.01,90.4,68,67.16,40,9.8,26,0,0,50,0,0
STU_00562,3,3.24,78.26,82,80.23,30,15.9,17,15,0,82,1,0
STU_00563,7,2.55,89.33,33,84.18,59,14.5,78,30,20,38,0,1
STU_00564,7,3.23,94.49,96,83.04,97,16.2,77,0,20,46,0,0
STU_00565,4,3.75,82.63,39,75.28,85,17.2,87,30,0,40,0,0
STU_00566,2,2.78,99.2,46,91.5,98,3.3,6,0,20,51,0,0
STU_00567,2,3.93,99.09,99,79.19,35,13.3,56,30,0,97,1,0
STU_00568,8,3.55,58.38,90,87.98,49,2.0,11,15,40,93,0,0
STU_00569,7,3.41,85.03,80,82.57,77,7.4,35,50,0,61,0,0
STU_00570,7,3.66,80.62,87,98.12,15,8.6,29,0,40,59,0,0
STU_00571,6,3.7,96.76,70,77.72,38,11.0,53,0,0,51,0,0
STU_00572,3,3.6,79.69,53,87.08,98,8.2,58,0,20,46,1,0
STU_00573,1,3.74,97.71,96,68.27,32,14.4,52,0,0,89,0,0
STU_00574,2,2.91,95.78,96,78.99,22,8.6,40,0,40,77,0,0
STU_00575,7,2.85,91.59,100,97.05,30,8.7,18,30,0,95,1,0
STU_00576,6,3.27,86.45,62,64.1,40,12.7,32,30,40,77,0,0
STU_00577,5,2.92,79.32,53,79.58,41,18.6,9,15,0,61,0,0
STU_00578,6,3.68,82.35,98,90.79,26,16.2,98,30,0,95,1,0
STU_00579,2,3.23,64.35,86,87.44,64,15.5,41,0,0,34,1,0
STU_00580,2,3.46,80.29,53,81.24,85,12.7,45,15,0,46,0,0
STU_00581,6,3.61,80.69,63,84.22,27,1.3,28,0,20,43,0,0
STU_00582,1,3.74,95.35,61,89.18,25,15.6,0,0,20,95,0,0
STU_00583,4,3.49,63.16,30,81.94,68,19.2,5,0,0,36,0,1
STU_00584,2,3.36,75.65,34,93.44,56,4.7,18,0,0,36,0,1
STU_00585,6,3.4,95.52,54,95.62,48,15.7,62,30,40,50,0,0
STU_00586,7,3.76,82.85,68,96.35,82,13.1,44,0,20,62,0,0
STU_00587,6,3.51,83.71,78,88.34,40,5.7,60,15,0,66,0,0
STU_00588,3,2.48,68.71,85,84.82,25,9.6,48,0,0,89,0,1
STU_00589,4,3.66,82.67,94,80.96,58,20.0,99,0,30,93,0,0
STU_00590,5,2.92,77.31,89,86.34,91,18.5,32,15,0,55,1,0
STU_00591,1,3.81,88.72,56,90.42,96,3.2,6,15,0,54,1,0
STU_00592,8,3.32,81.92,98,83.84,93,13.2,12,0,0,77,0,0
STU_00593,5,3.31,81.92,93,86.08,71,9.0,68,50,20,64,0,0
STU_00594,4,3.34,90.72,98,91.53,88,6.2,46,15,40,49,1,0
STU_00595,4,3.71,95.95,78,91.68,94,1.1,40,0,0,72,0,0
STU_00596,4,3.49,59.78,52,80.18,43,2.6,60,15,0,35,1,1
STU_00597,5,3.49,91.43,74,90.63,52,6.2,58,0,20,56,0,0
STU_00598,7,3.98,58.88,61,97.03,57,10.2,26,15,0,89,0,0
STU_00599,4,3.66,79.6,60,77.57,66,19.7,6,0,0,41,1,0
STU_00600,6,2.94,60.64,64,92.24,24,16.6,71,0,40,30,0,1
STU_00601,5,3.51,73.8,97,90.73,43,16.8,84,15,20,73,1,0
STU_00602,8,3.42,77.38,95,89.98,43,6.4,81,0,0,74,0,0
STU_00603,4,3.33,94.02,51,89.83,26,10.2,96,0,0,36,0,1
STU_00604,6,3.68,92.51,82,96.66,56,12.3,4,0,0,46,0,0
STU_00605,7,3.56,92.47,49,94.47,40,7.5,28,0,0,55,0,0
STU_00606,3,2.75,81.76,92,91.16,35,15.1,41,15,0,38,0,1
STU_00607,7,2.84,86.19,56,80.48,78,18.2,87,50,0,33,1,0
STU_00608,8,2.85,77.34,79,90.9,24,11.6,23,0,0,35,0,1
STU_00609,4,3.57,66.8,40,97.96,37,4.0,34,0,0,35,1,1
STU_00610,8,3.58,62.45,77,65.91,33,11.3,82,0,20,57,1,0
STU_00611,5,3.62,53.55,57,65.83,49,19.2,7,15,20,60,0,1
STU_00612,2,3.16,92.8,31,83.1,60,2.0,58,0,30,34,1,0
STU_00613,4,3.71,75.86,43,83.62,61,8.6,59,30,0,96,0,0
STU_00614,2,03.04,78.58,98,92.91,29,15.3,61,30,0,70,0,0
STU_00615,6,2.77,98.16,42,94.8,30,11.9,63,15,40,45,0,0
STU_00616,3,3.25,78.72,79,96.42,11,13.1,15,30,0,82,1,0
STU_00617,1,3.32,91.72,92,81.35,53,4.9,99,0,0,33,0,1
STU_00618,8,3.45,66.13,81,86.75,62,15.5,38,50,0,57,0,0
STU_00619,7,3.43,95.83,62,99.44,36,6.6,38,0,0,33,1,0
STU_00620,3,3.1,93.95,58,72.01,79,6.1,37,0,0,31,0,1
STU_00621,4,3.43,94.7,82,98.69,15,11.2,74,30,30,64,1,0
STU_00622,2,3.52,95.89,97,83.93,29,7.2,92,50,20,93,0,0
STU_00623,7,3.42,75.99,30,90.9,30,4.1,83,0,20,99,0,0
STU_00624,2,03.09,82.73,79,70.36,41,15.5,60,30,20,37,0,1
STU_00625,5,3.2,64.36,45,78.68,29,9.1,37,0,40,74,1,0
STU_00626,2,3.73,85.91,37,94.18,65,5.2,39,50,0,41,0,0
STU_00627,5,2.61,78.93,76,82.53,42,3.4,46,50,30,100,0,0
STU_00628,6,3.43,80.03,81,85.78,48,12.4,0,0,0,60,0,0
STU_00629,7,3.18,70.39,41,99.69,30,12.1,22,50,20,39,0,1
STU_00630,7,2.81,85.68,37,82.38,81,4.6,55,30,0,68,0,0
STU_00631,1,03.08,90.76,44,90.06,89,8.8,69,15,0,80,0,0
STU_00632,4,3.34,89.03,45,97.25,11,14.8,96,0,0,46,1,0
STU_00633,5,3.6,65.27,83,80.06,20,2.7,79,0,20,62,1,0
STU_00634,1,03.04,81.56,81,80.05,60,7.0,98,30,0,52,1,0
STU_00635,2,3.7,70.46,70,70.66,49,18.0,10,0,30,96,0,0
STU_00636,2,2.87,98.16,77,91.82,84,14.3,74,50,0,43,0,0
STU_00637,1,2.67,81.15,62,90.98,13,3.2,45,0,20,70,0,0
STU_00638,7,2.81,66.74,72,91.83,18,5.3,1,15,0,85,0,0
STU_00639,2,3.93,72.27,44,76.18,33,8.0,25,0,20,78,0,0
STU_00640,8,2.85,66.9,70,91.29,22,19.6,98,0,0,63,1,0
STU_00641,6,3.13,96.14,89,96.95,77,13.1,63,30,40,33,0,1
STU_00642,6,03.04,82.07,37,86.64,53,13.4,7,50,40,75,1,0
STU_00643,8,3.42,79.38,73,82.46,82,9.2,24,0,30,68,0,0
STU_00644,1,3.38,89.34,53,94.13,89,18.0,36,0,0,77,0,0
STU_00645,8,03.05,69.21,93,87.72,32,1.9,16,0,20,68,0,0
STU_00646,5,2.53,82.71,62,88.8,92,6.4,52,0,0,85,1,0
STU_00647,5,3.78,94.16,76,80.07,94,15.5,1,15,0,98,0,0
STU_00648,1,3.65,87.64,80,94.39,38,7.8,12,15,30,85,1,0
STU_00649,8,3.69,60.43,56,86.16,49,5.0,37,0,0,30,1,1
STU_00650,5,2.93,93.02,69,96.04,15,8.1,97,0,0,58,1,0
STU_00651,7,2.84,99.54,37,72.68,25,9.7,82,15,0,32,1,0
STU_00652,8,3.63,79.36,66,96.01,31,19.6,1,15,0,77,0,0
STU_00653,7,03.07,72.08,72,88.49,95,6.9,61,30,30,75,0,0
STU_00654,5,2.92,96.16,70,77.15,77,15.2,83,15,0,78,1,0
STU_00655,6,3.0,74.62,96,84.92,81,16.2,41,15,0,41,1,0
STU_00656,5,3.6,71.03,82,95.57,51,8.5,72,15,0,82,1,0
STU_00657,7,3.17,69.05,90,95.07,84,10.1,6,0,0,56,0,0
STU_00658,3,2.96,86.31,92,81.05,56,8.4,7,15,0,94,1,0
STU_00659,4,3.24,59.66,89,99.57,77,11.0,11,15,0,83,0,0
STU_00660,2,3.53,85.32,61,87.26,98,4.6,21,15,0,47,1,0
STU_00661,8,3.28,78.55,92,90.44,94,7.9,39,0,20,33,0,1
STU_00662,3,3.31,87.01,46,83.66,78,5.1,86,0,0,89,0,0
STU_00663,5,3.52,63.65,32,94.71,49,6.1,86,0,0,66,1,1
STU_00664,6,3.76,88.47,93,70.0,67,13.6,69,50,40,83,1,0
STU_00665,1,3.41,96.2,64,81.06,11,13.9,2,30,20,34,0,1
STU_00666,5,2.88,89.83,95,91.87,33,9.5,53,0,0,83,0,0
STU_00667,6,3.2,80.07,80,72.82,25,6.1,34,0,0,49,1,0
STU_00668,4,3.49,86.66,37,91.55,59,13.3,73,50,0,57,0,0
STU_00669,5,2.8,80.54,52,70.8,100,14.3,100,15,0,63,0,0
STU_00670,7,03.04,92.87,71,97.94,15,8.1,32,15,30,34,0,1
STU_00671,1,3.5,69.33,83,81.04,79,19.1,17,0,0,99,0,0
STU_00672,6,3.78,81.79,88,85.4,76,15.8,0,30,20,63,1,0
STU_00673,6,3.18,63.17,41,99.36,45,4.7,23,0,30,78,0,1
STU_00674,6,3.86,88.58,98,86.24,83,17.5,4,0,0,68,1,0
STU_00675,4,3.17,85.47,79,95.25,44,9.3,80,0,0,50,0,0
STU_00676,5,3.94,95.97,75,77.0,61,1.6,57,15,20,59,0,0
STU_00677,4,3.3,58.54,65,98.07,54,1.3,82,0,0,36,0,1
STU_00678,8,3.81,85.26,88,81.61,97,14.2,79,30,0,45,1,0
STU_00679,2,3.55,63.96,44,98.2,29,13.9,59,15,40,30,0,1
STU_00680,2,03.03,72.94,70,91.69,77,17.9,74,50,30,78,0,0
STU_00681,8,3.78,96.71,53,98.75,56,7.0,37,0,0,43,1,0
STU_00682,5,3.51,70.83,72,84.1,32,14.3,7,15,20,84,0,0
STU_00683,7,3.43,98.04,47,98.01,53,4.7,74,30,0,81,1,0
STU_00684,4,3.59,98.91,83,95.45,43,2.1,71,0,0,78,1,0
STU_00685,1,3.3,72.49,93,89.56,87,18.4,96,15,0,61,0,0
STU_00686,6,3.54,52.82,62,95.83,55,15.4,53,15,30,73,0,0
STU_00687,6,3.62,81.44,62,65.6,47,4.0,32,15,40,86,0,0
STU_00688,5,2.94,75.69,40,95.96,50,8.2,34,0,0,44,0,0
STU_00689,7,3.66,95.67,88,90.57,95,13.9,50,0,40,48,0,0
STU_00690,2,03.02,60.01,77,92.32,54,18.1,65,15,30,33,1,0
STU_00691,2,2.76,83.55,73,85.79,50,16.0,95,0,20,94,0,0
